id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;stat_mean;stat_var;stat_skew;stat_kurt;stat_median;stat_min;stat_p10;stat_p90;stat_max;stat_iqr;stat_range;stat_mad;stat_rmad;stat_medad;stat_cov;stat_qcod;stat_energy;stat_rms
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;99;96;75;1.0;1.0;1.0;308395;-21.261454;-958.0;246.0;244;242;180;99;96;75;1.0;1.0;1.0;308395;-21.261454;-958.0;246.0;-21.261454;39887.26;-2.6760637219269934;6.39123215653138;44.0;-958.0;-272.0;89.0;246.0;53.0;1204.0;124.61621;34.90157;94.25234;-9.393429;0.6235294117647059;12440443000.0;200.8464947431829
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;103;104;79;1.0;1.0;1.0;362812;-48.14746;-979.0;400.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;-48.14746;52398.773;-2.1565909232149747;3.58799575336802;41.0;-979.0;-431.0;89.0;400.0;65.0;1379.0;159.73854;65.46873;120.437294;-4.754307;0.9154929577464789;19851966000.0;233.9165473072675
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;103;104;79;1.0;1.0;1.0;362854;-48.07924;-979.0;710.0;244;242;180;1.0;1.0;1.0;-356.5738;-1099.0;3065.0;244;242;180;107;108;83;1.0;1.0;1.0;422189;-80.2688;-999.0;400.0;244;242;180;107;108;83;1.0;1.0;1.0;422434;-79.94719;-1025.0;866.0;-80.2688;67729.55;-1.75053241130611;1.796879318474259;37.0;-999.0;-557.0;88.0;400.0;146.0;1399.0;197.24649;107.25527;151.18369;-3.242219;-10.428571428571429;31314870000.0;272.3465333500657
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;99;96;74;1.0;1.0;1.0;303832;-17.884348;-955.0;243.0;244;242;180;99;96;74;1.0;1.0;1.0;303832;-17.884348;-955.0;243.0;-17.884348;37986.188;-2.7579685804826264;6.923408912234416;44.0;-955.0;-246.0;89.0;243.0;52.0;1198.0;119.64243;32.45719;90.93089;-10.897822;0.6046511627906976;11638599000.0;195.7192712115194
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;103;104;78;1.0;1.0;1.0;358784;-45.55795;-971.0;400.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;-45.55795;51004.977;-2.19588713558833;3.791217853993291;41.0;-971.0;-418.0;89.0;400.0;64.0;1371.0;156.35904;62.376823;117.92776;-4.957265;0.8888888888888888;19044432000.0;230.3920436054363
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;103;104;78;1.0;1.0;1.0;358827;-45.487892;-971.0;696.0;244;242;180;1.0;1.0;1.0;-356.87207;-1104.0;3103.0;244;242;180;107;108;82;1.0;1.0;1.0;419494;-78.992805;-1000.0;400.0;244;242;180;107;108;82;1.0;1.0;1.0;419745;-78.664764;-1028.0;846.0;-78.992805;66992.53;-1.7637814209726292;1.854803984339675;37.0;-1000.0;-551.0;88.0;400.0;142.0;1400.0;195.6737;105.67353;149.94402;-3.2766168;-14.2;30720545000.0;270.61482182856014
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;98;96;74;1.0;1.0;1.0;302798;-19.143816;-956.0;243.0;244;242;180;98;96;74;1.0;1.0;1.0;302798;-19.143816;-956.0;243.0;-19.143816;38685.113;-2.729497954278465;6.73338311736525;44.0;-956.0;-255.0;89.0;243.0;51.0;1199.0;121.408676;33.207478;92.08164;-10.274092;0.6;11824745000.0;197.61476921492812
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;104;105;78;1.0;1.0;1.0;358079;-46.906544;-969.0;400.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;-46.906544;51655.67;-2.1758915692371996;3.6891154176386873;41.0;-969.0;-425.0;89.0;400.0;65.0;1369.0;158.00328;64.03905;119.17927;-4.8453546;0.9154929577464789;19284664000.0;232.06872479761654
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;104;105;78;1.0;1.0;1.0;358125;-46.830933;-969.0;694.0;244;242;180;1.0;1.0;1.0;-356.2688;-1095.0;2982.0;244;242;180;108;109;82;1.0;1.0;1.0;419077;-80.41084;-999.0;400.0;244;242;180;108;109;82;1.0;1.0;1.0;419326;-80.082245;-1036.0;836.0;-80.41084;67604.49;-1.7477344105808916;1.7914526356959621;37.0;-999.0;-555.0;88.0;400.0;148.0;1399.0;197.17609;107.570656;151.29515;-3.2335021;-9.25;31041198000.0;272.1587642951699
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;98;96;74;1.0;1.0;1.0;302306;-20.540413;-960.0;248.0;244;242;180;98;96;74;1.0;1.0;1.0;302306;-20.540413;-960.0;248.0;-20.540413;39398.227;-2.6973492283923846;6.52555817531306;43.0;-960.0;-265.0;89.0;248.0;52.0;1208.0;123.29971;34.11371;93.35183;-9.663383;0.6190476190476191;12037865000.0;199.5498287201138
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;103;105;78;1.0;1.0;1.0;357436;-48.259155;-972.0;400.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;-48.259155;52291.062;-2.1556986673648004;3.5877063933568127;41.0;-972.0;-431.0;89.0;400.0;66.0;1372.0;159.61766;65.501656;120.41956;-4.7384253;0.9428571428571428;19523156000.0;233.70923090587502
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.5;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;103;105;78;1.0;1.0;1.0;357478;-48.189987;-972.0;693.0;244;242;180;1.0;1.0;1.0;-356.567;-1100.0;2967.0;244;242;180;107;109;82;1.0;1.0;1.0;418089;-81.520775;-1000.0;400.0;244;242;180;107;109;82;1.0;1.0;1.0;418337;-81.193756;-1037.0;843.0;-81.520775;68070.5;-1.735197572912472;1.7411223309963537;37.0;-1000.0;-559.0;88.0;400.0;152.0;1400.0;198.3442;108.95627;152.3227;-3.200451;-7.6;31237990000.0;273.3425067425713
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.5;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;99;96;75;1.0;1.0;1.0;308307;-21.142231;-958.0;251.0;244;242;180;99;96;75;1.0;1.0;1.0;308307;-21.142231;-958.0;251.0;-21.142231;39834.844;-2.6789317320987505;6.409852036411479;44.0;-958.0;-271.0;89.0;251.0;53.0;1209.0;124.465416;34.769276;94.1564;-9.44019;0.6235294117647059;12419172000.0;200.7033559857075
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.5;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;103;104;79;1.0;1.0;1.0;362784;-48.06479;-974.0;396.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;-48.06479;52343.766;-2.1577397474881086;3.593355717049918;41.0;-974.0;-432.0;89.0;396.0;65.0;1370.0;159.63342;65.45033;120.35201;-4.7599835;0.9154929577464789;19827590000.0;233.78190478904034
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.5;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;103;104;79;1.0;1.0;1.0;362826;-47.997345;-974.0;700.0;244;242;180;1.0;1.0;1.0;-356.86475;-1105.0;2890.0;244;242;180;107;108;83;1.0;1.0;1.0;422180;-80.10582;-1000.0;400.0;244;242;180;107;108;83;1.0;1.0;1.0;422416;-79.79715;-1036.0;835.0;-80.10582;67598.336;-1.7514340376837287;1.801672760285741;37.0;-1000.0;-556.0;88.0;400.0;146.0;1400.0;197.02745;107.16465;151.01595;-3.2456667;-10.428571428571429;31247770000.0;272.0574882191458
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.5;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;99;96;74;1.0;1.0;1.0;303743;-17.932875;-955.0;246.0;244;242;180;99;96;74;1.0;1.0;1.0;303743;-17.932875;-955.0;246.0;-17.932875;38028.21;-2.757333638089916;6.918262339390713;44.0;-955.0;-247.0;89.0;246.0;52.0;1201.0;119.72882;32.48038;90.98024;-10.874344;0.6046511627906976;11648482000.0;195.83104124806906
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.5;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;103;105;78;1.0;1.0;1.0;358627;-45.416588;-972.0;378.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;-45.416588;50939.254;-2.198861247140487;3.805766619924909;41.0;-972.0;-417.0;89.0;378.0;64.0;1350.0;156.17587;62.261353;117.79338;-4.9694896;0.8888888888888888;19007918000.0;230.2214496141531
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.5;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;103;105;78;1.0;1.0;1.0;358674;-45.341682;-972.0;700.0;244;242;180;1.0;1.0;1.0;-357.16235;-1103.0;2930.0;244;242;180;107;109;82;1.0;1.0;1.0;419364;-78.78314;-999.0;400.0;244;242;180;107;109;82;1.0;1.0;1.0;419613;-78.457;-1034.0;819.0;-78.78314;66866.47;-1.765865089493171;1.8634888033335688;37.0;-999.0;-550.0;88.0;400.0;142.0;1399.0;195.41125;105.47145;149.74446;-3.2822442;-14.2;30644287000.0;270.3206300398702
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;-2.0;0.5;0.75;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;99;97;74;1.0;1.0;1.0;302876;-19.174145;-959.0;246.0;244;242;180;99;97;74;1.0;1.0;1.0;302876;-19.174145;-959.0;246.0;-19.174145;38692.89;-2.729068042713535;6.730110763702534;44.0;-959.0;-255.0;89.0;246.0;51.0;1205.0;121.42045;33.196392;92.09905;-10.258871;0.6;11830499000.0;197.6373886896105
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;0.0;0.5;0.75;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;103;104;78;1.0;1.0;1.0;358212;-46.873203;-979.0;397.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;-46.873203;51623.09;-2.176178587370961;3.6917860068878143;41.0;-979.0;-425.0;89.0;397.0;65.0;1376.0;157.94041;64.06561;119.1518;-4.847272;0.9154929577464789;19279036000.0;231.99177971734304
phantom;;1.B;CT;1.B;-1.0;0;15.0;-1;2.0;0.5;0.75;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;103;104;78;1.0;1.0;1.0;358256;-46.801857;-979.0;706.0;244;242;180;1.0;1.0;1.0;-356.56332;-1101.0;2928.0;244;242;180;107;108;82;1.0;1.0;1.0;419134;-80.21974;-1000.0;399.0;244;242;180;107;108;82;1.0;1.0;1.0;419388;-79.89436;-1039.0;858.0;-80.21974;67444.01;-1.7485285866772424;1.7957040548213126;37.0;-1000.0;-554.0;88.0;399.0;147.0;1399.0;196.9122;107.37993;151.1059;-3.2373555;-9.8;30965293000.0;271.80732172697805
