id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;log_s_1.5_stat_mean;log_s_1.5_stat_var;log_s_1.5_stat_skew;log_s_1.5_stat_kurt;log_s_1.5_stat_median;log_s_1.5_stat_min;log_s_1.5_stat_p10;log_s_1.5_stat_p90;log_s_1.5_stat_max;log_s_1.5_stat_iqr;log_s_1.5_stat_range;log_s_1.5_stat_mad;log_s_1.5_stat_rmad;log_s_1.5_stat_medad;log_s_1.5_stat_cov;log_s_1.5_stat_qcod;log_s_1.5_stat_energy;log_s_1.5_stat_rms
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.0;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.6205;-1093.0;2754.0;244;242;180;103;104;78;1.0;1.0;1.0;358626;-47.107994;-972.0;712.0;244;242;180;103;104;78;1.0;1.0;1.0;358626;-47.107994;-972.0;712.0;244;242;180;1.0;1.0;1.0;-357.6205;-1093.0;2754.0;244;242;180;107;108;82;1.0;1.0;1.0;419244;-80.63143;-1000.0;397.0;244;242;180;107;108;82;1.0;1.0;1.0;419490;-80.33608;-1028.0;875.0;-1.2426481583946327;844.4465100170346;0.52392507755957;5.075952470407811;-0.6745992826854821;-203.36629585573598;-32.388839076131624;28.047469744331718;198.3380049765719;12.203273881461405;401.7043008323079;16.99135235235532;7.134014411678729;16.97217154506724;-23.38502788142772;-2.9748412938689786;354676518.51683664;29.085919006670498
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.0;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;98;96;74;1.0;1.0;1.0;303115;-20.690233;-958.0;254.0;244;242;180;98;96;74;1.0;1.0;1.0;303115;-20.690233;-958.0;254.0;-3.270103345525034;506.14479692187797;0.43248676629210286;7.734120885276948;-0.9007488785252729;-146.62711292755392;-27.691572945003603;8.444776553003331;196.92235455275534;9.651184781126837;343.54946748030926;12.808574175658553;5.24245494728603;12.453335793122259;-6.879801539953671;-2.2188205408073003;156661463.37499788;22.734079546185544
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.0;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;103;104;78;1.0;1.0;1.0;357972;-48.653732;-979.0;400.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;-2.8663248511164117;672.0901817457806;0.4273476804331513;5.927176135790486;-0.9080003276964961;-164.9290738124639;-31.414879874632692;17.303236684433013;196.92235455275534;11.190603293713576;361.85142836521925;15.057397534933674;6.249170481136719;14.82919973794066;-9.044579208586825;-2.271065705452119;243530499.39545387;26.08267624109742
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.0;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;103;104;78;1.0;1.0;1.0;358012;-48.590225;-979.0;724.0;244;242;180;1.0;1.0;1.0;-357.9204;-1100.0;2725.0;244;242;180;107;108;82;1.0;1.0;1.0;418192;-81.81213;-1000.0;400.0;244;242;180;107;108;82;1.0;1.0;1.0;418433;-81.522;-1028.0;868.0;-1.24622119674902;847.0174168948421;0.5179568501500151;5.043970304440762;-0.674578230042212;-197.76802950637506;-32.49498840898313;28.13777911053887;198.08348450706927;12.277390492429685;395.85151401344433;17.03805550665331;7.17010552615154;17.018772169734646;-23.353449389152125;-2.9595127121965215;354865387.9143765;29.130233163606302
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.0;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;98;96;75;1.0;1.0;1.0;308731;-21.181618;-958.0;254.0;244;242;180;98;96;75;1.0;1.0;1.0;308731;-21.181618;-958.0;254.0;-3.243567735157735;507.2600734944937;0.4366737793661069;7.756769496022439;-0.9079521728080557;-147.12519356439475;-27.561614490090044;8.52316016786044;197.9498832351226;9.629854443034837;345.0750767995173;12.804383216334562;5.225306540684131;12.458729381103506;-6.943722694162661;-2.2269531358886843;159854985.75385395;22.75479740949258
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.0;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;103;104;79;1.0;1.0;1.0;362883;-48.11964;-981.0;400.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;-2.8334356307731783;667.5818845870996;0.4279934208032411;6.002161505209017;-0.9016813415736085;-177.0300134228869;-31.25738414172007;17.07362859293905;197.9498832351226;11.064456679678258;374.97989665800947;14.968048598493292;6.183575612942397;14.745032081175829;-9.118825829109714;-2.297667536123474;245167471.46976194;25.992503574316093
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.0;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;103;104;79;1.0;1.0;1.0;362927;-48.051235;-981.0;670.0;244;242;180;1.0;1.0;1.0;-358.2202;-1100.0;2709.0;244;242;180;107;108;83;1.0;1.0;1.0;421940;-80.20609;-1000.0;400.0;244;242;180;107;108;83;1.0;1.0;1.0;422174;-79.921646;-1026.0;860.0;-1.2470208302739785;836.7037911402991;0.5238313446555006;5.126493375227296;-0.6568346397800936;-198.2923372760265;-32.21783983616446;27.761889529899385;197.9498832351226;12.102164825662122;396.24222051114907;16.884862375529675;7.065477833167552;16.863785548896157;-23.19594981075248;-3.0036274187624445;353694940.05146074;28.952700255614097
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.0;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;98;96;74;1.0;1.0;1.0;304217;-17.67137;-954.0;246.0;244;242;180;98;96;74;1.0;1.0;1.0;304217;-17.67137;-954.0;246.0;-3.29944942368365;498.84433277012465;0.43917218841133077;7.944201109191235;-0.9170100113642548;-146.08306878967463;-27.39969454838415;8.0861209661454;198.71778493307824;9.549508465650641;344.8008537227529;12.676770648186215;5.174525481367292;12.315564056667851;-6.769257670825867;-2.209703370564668;155068744.13969114;22.57721637557587
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.0;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;103;104;78;1.0;1.0;1.0;359035;-45.588417;-973.0;393.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;-2.878607839100141;663.9749519420226;0.43594123567870935;6.035499200423972;-0.9160336010378494;-169.95008145713408;-31.191355854345;16.66041259931266;198.71778493307824;11.035703450640977;368.66786639021234;14.918918529570474;6.16063918165201;14.688297037468896;-8.951449055435575;-2.275643012298063;241365348.42369932;25.928002912552895
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.0;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;103;104;78;1.0;1.0;1.0;359077;-45.522182;-973.0;689.0;244;242;180;1.0;1.0;1.0;-358.5201;-1096.0;2743.0;244;242;180;107;108;82;1.0;1.0;1.0;419455;-79.03824;-1000.0;400.0;244;242;180;107;108;82;1.0;1.0;1.0;419696;-78.74033;-1027.0;872.0;-1.252065761412911;838.1723709130961;0.5322217591324687;5.112904736410883;-0.6717212978171005;-197.69197168787926;-32.263638804979095;27.76332851542933;198.71778493307824;12.120230313329266;396.4097566209575;16.903860811855584;7.077080088834215;16.883587715105822;-23.122752509182163;-2.979893135507961;352233158.30370593;28.978268402097427
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;98;96;74;1.0;1.0;1.0;303307;-19.013987;-966.0;246.0;244;242;180;98;96;74;1.0;1.0;1.0;303307;-19.013987;-966.0;246.0;-3.29400919305155;501.707220896433;0.43730787331611354;7.887964246126005;-0.9113508995142077;-145.61847627125724;-27.55591165553451;8.178412236716536;198.1628370450597;9.58842221469011;343.7813133163169;12.726879236535996;5.200194798760434;12.36741939204451;-6.799866227233354;-2.203152028425441;155462343.6097437;22.63973757490005
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358435;-47.161366;-972.0;395.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;-2.8739545921241807;667.6988580580082;0.4259946934352846;5.968016053125188;-0.910635924359066;-166.91901660299388;-31.272044746438883;17.12268936370621;198.1628370450597;11.126888191842886;365.08185364805354;14.986662614175218;6.2035760006312;14.757081400348849;-8.991050037794153;-2.266270108834539;242287175.28968397;25.999201392650505
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;107;108;82;1.0;1.0;1.0;419162;-80.813835;-1000.0;399.0;244;242;180;107;108;82;1.0;1.0;1.0;419412;-80.50665;-1020.0;884.0;-1.2253335441027122;844.5309932082813;0.525316008970905;5.068781601571155;-0.6678540968524262;-194.20047278900927;-32.33050055575201;28.107206778218124;198.1628370450597;12.20889832500501;392.36330983406896;16.991090980854892;7.133144409268486;16.97252901006272;-23.71665704051997;-2.9710449395937446;354624647.7301343;29.086636716928695
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;98;96;74;1.0;1.0;1.0;302839;-20.402323;-972.0;258.0;244;242;180;98;96;74;1.0;1.0;1.0;302839;-20.402323;-972.0;258.0;-3.288773998571427;505.0918667912207;0.42484704105218507;7.739184231705137;-0.9112348913452095;-148.74928942749588;-27.697168690293413;8.38448626058919;197.27507673632783;9.659552001767569;346.02436616382374;12.79727870573189;5.237208110727924;12.437801154460436;-6.833625229442197;-2.214788449857173;156237032.89299074;22.713606081045345
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357766;-48.55815;-972.0;395.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;-2.868322243048053;671.8417271868564;0.4239425037643557;5.9197263144708;-0.9140675396773827;-167.40118073950214;-31.402553984021658;17.338573623009815;197.27507673632783;11.209435494107536;364.67625747582997;15.054065616862655;6.247138632817102;14.825468029983549;-9.036610138042498;-2.263245488055881;243305565.7383774;26.078132595659923
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;107;108;82;1.0;1.0;1.0;418166;-81.9877;-1000.0;400.0;244;242;180;107;108;82;1.0;1.0;1.0;418401;-81.69364;-1019.0;877.0;-1.230781811491458;848.3399579727488;0.5193489592252818;5.036823370380013;-0.6732432534619643;-195.86004253065732;-32.44094720524542;28.327789863392788;197.31058129018766;12.28249262618882;393.170623820845;17.048651657479127;7.172766730043202;17.03043141153706;-23.66485741228702;-2.963557998390348;355380374.7030087;29.15226889695289
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;99;96;75;1.0;1.0;1.0;308650;-21.172535;-970.0;259.0;244;242;180;99;96;75;1.0;1.0;1.0;308650;-21.172535;-970.0;259.0;-3.250938579201554;507.5033088386667;0.42706055006999905;7.729332731982613;-0.9151611592046405;-148.82406426588759;-27.61367564172971;8.499764534426918;196.6828031819876;9.611970768149572;345.50686744787515;12.811599123725696;5.229322259743116;12.463985532868474;-6.929640023125046;-2.2236074089045945;159902895.1710124;22.761193081304143
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362771;-48.08176;-970.0;399.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;-2.833960169392813;667.3155026730583;0.42579452833593723;5.998202834527296;-0.907180454267408;-186.61112896974234;-31.159584878586415;17.145126782289847;196.6828031819876;11.084159320196918;383.2939321517299;14.966897561722586;6.183954398960062;14.743192587635335;-9.115318857788747;-2.2906741088256957;244996245.92332146;25.987436058887436
phantom;;3.B;CT;3.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;107;108;83;1.0;1.0;1.0;421822;-80.24965;-1000.0;400.0;244;242;180;107;108;83;1.0;1.0;1.0;422058;-79.96331;-1020.0;870.0;-1.2342130447958295;837.727033016984;0.5237211991667795;5.122162644575379;-0.6524955288330512;-195.20589478951902;-32.19482864437288;27.860204248917885;196.95275915570892;12.112645563903243;392.1586539452279;16.893506507402467;7.067060296388257;16.873307434662628;-23.45098736909246;-3.0044597927620367;354014246.3135792;28.969817307966032
