id_subject;id_cohort;img_data_settings_id;img_data_modality;img_data_config;img_data_noise_level;img_data_noise_iter;img_data_rotation_angle;img_data_roi_randomise_iter;img_data_roi_adapt_size;img_data_translate_x;img_data_translate_y;img_data_translate_z;img_data_voxel_size;img_data_roi;diag_img_dim_x_init_img_CT;diag_img_dim_y_init_img_CT;diag_img_dim_z_init_img_CT;diag_vox_dim_x_init_img_CT;diag_vox_dim_y_init_img_CT;diag_vox_dim_z_init_img_CT;diag_mean_int_init_img_CT;diag_min_int_init_img_CT;diag_max_int_init_img_CT;diag_int_map_dim_x_init_roi;diag_int_map_dim_y_init_roi;diag_int_map_dim_z_init_roi;diag_int_bb_dim_x_init_roi;diag_int_bb_dim_y_init_roi;diag_int_bb_dim_z_init_roi;diag_int_vox_dim_x_init_roi;diag_int_vox_dim_y_init_roi;diag_int_vox_dim_z_init_roi;diag_int_vox_count_init_roi;diag_int_mean_int_init_roi;diag_int_min_int_init_roi;diag_int_max_int_init_roi;diag_mrp_map_dim_x_init_roi;diag_mrp_map_dim_y_init_roi;diag_mrp_map_dim_z_init_roi;diag_mrp_bb_dim_x_init_roi;diag_mrp_bb_dim_y_init_roi;diag_mrp_bb_dim_z_init_roi;diag_mrp_vox_dim_x_init_roi;diag_mrp_vox_dim_y_init_roi;diag_mrp_vox_dim_z_init_roi;diag_mrp_vox_count_init_roi;diag_mrp_mean_int_init_roi;diag_mrp_min_int_init_roi;diag_mrp_max_int_init_roi;diag_img_dim_x_interp_img_CT;diag_img_dim_y_interp_img_CT;diag_img_dim_z_interp_img_CT;diag_vox_dim_x_interp_img_CT;diag_vox_dim_y_interp_img_CT;diag_vox_dim_z_interp_img_CT;diag_mean_int_interp_img_CT;diag_min_int_interp_img_CT;diag_max_int_interp_img_CT;diag_int_map_dim_x_interp_roi;diag_int_map_dim_y_interp_roi;diag_int_map_dim_z_interp_roi;diag_int_bb_dim_x_interp_roi;diag_int_bb_dim_y_interp_roi;diag_int_bb_dim_z_interp_roi;diag_int_vox_dim_x_interp_roi;diag_int_vox_dim_y_interp_roi;diag_int_vox_dim_z_interp_roi;diag_int_vox_count_interp_roi;diag_int_mean_int_interp_roi;diag_int_min_int_interp_roi;diag_int_max_int_interp_roi;diag_mrp_map_dim_x_interp_roi;diag_mrp_map_dim_y_interp_roi;diag_mrp_map_dim_z_interp_roi;diag_mrp_bb_dim_x_interp_roi;diag_mrp_bb_dim_y_interp_roi;diag_mrp_bb_dim_z_interp_roi;diag_mrp_vox_dim_x_interp_roi;diag_mrp_vox_dim_y_interp_roi;diag_mrp_vox_dim_z_interp_roi;diag_mrp_vox_count_interp_roi;diag_mrp_mean_int_interp_roi;diag_mrp_min_int_interp_roi;diag_mrp_max_int_interp_roi;diag_img_dim_x_reseg_img_CT;diag_img_dim_y_reseg_img_CT;diag_img_dim_z_reseg_img_CT;diag_vox_dim_x_reseg_img_CT;diag_vox_dim_y_reseg_img_CT;diag_vox_dim_z_reseg_img_CT;diag_mean_int_reseg_img_CT;diag_min_int_reseg_img_CT;diag_max_int_reseg_img_CT;diag_int_map_dim_x_reseg_roi;diag_int_map_dim_y_reseg_roi;diag_int_map_dim_z_reseg_roi;diag_int_bb_dim_x_reseg_roi;diag_int_bb_dim_y_reseg_roi;diag_int_bb_dim_z_reseg_roi;diag_int_vox_dim_x_reseg_roi;diag_int_vox_dim_y_reseg_roi;diag_int_vox_dim_z_reseg_roi;diag_int_vox_count_reseg_roi;diag_int_mean_int_reseg_roi;diag_int_min_int_reseg_roi;diag_int_max_int_reseg_roi;diag_mrp_map_dim_x_reseg_roi;diag_mrp_map_dim_y_reseg_roi;diag_mrp_map_dim_z_reseg_roi;diag_mrp_bb_dim_x_reseg_roi;diag_mrp_bb_dim_y_reseg_roi;diag_mrp_bb_dim_z_reseg_roi;diag_mrp_vox_dim_x_reseg_roi;diag_mrp_vox_dim_y_reseg_roi;diag_mrp_vox_dim_z_reseg_roi;diag_mrp_vox_count_reseg_roi;diag_mrp_mean_int_reseg_roi;diag_mrp_min_int_reseg_roi;diag_mrp_max_int_reseg_roi;laws_l5e5e5_energy_delta_7_invar_stat_mean;laws_l5e5e5_energy_delta_7_invar_stat_var;laws_l5e5e5_energy_delta_7_invar_stat_skew;laws_l5e5e5_energy_delta_7_invar_stat_kurt;laws_l5e5e5_energy_delta_7_invar_stat_median;laws_l5e5e5_energy_delta_7_invar_stat_min;laws_l5e5e5_energy_delta_7_invar_stat_p10;laws_l5e5e5_energy_delta_7_invar_stat_p90;laws_l5e5e5_energy_delta_7_invar_stat_max;laws_l5e5e5_energy_delta_7_invar_stat_iqr;laws_l5e5e5_energy_delta_7_invar_stat_range;laws_l5e5e5_energy_delta_7_invar_stat_mad;laws_l5e5e5_energy_delta_7_invar_stat_rmad;laws_l5e5e5_energy_delta_7_invar_stat_medad;laws_l5e5e5_energy_delta_7_invar_stat_cov;laws_l5e5e5_energy_delta_7_invar_stat_qcod;laws_l5e5e5_energy_delta_7_invar_stat_energy;laws_l5e5e5_energy_delta_7_invar_stat_rms
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;98;96;74;1.0;1.0;1.0;303307;-19.013987;-966.0;246.0;244;242;180;98;96;74;1.0;1.0;1.0;303307;-19.013987;-966.0;246.0;116.034035;8288.636;0.7890245367366217;-0.4743901167236837;82.2485;23.984156;29.570680236816408;251.05710754394534;481.54288;156.01331329345703;457.55872;79.055984;63.737972;76.284195;0.78461415;0.6998405755284001;6597696500.0;147.48741047544115
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358435;-47.161366;-972.0;395.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;131.57672;9998.812;0.6241567371181395;-0.7525625853063893;105.024216;23.984156;30.05104293823242;273.96184082031255;490.59302;179.5243034362793;466.60886;87.85337;72.341385;86.36933;0.7599677;0.7214998424960342;9789307000.0;165.26114840376934
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;103;104;78;1.0;1.0;1.0;358479;-47.09164;-972.0;713.0;244;242;180;1.0;1.0;1.0;-357.91333;-1130.0;2688.0;244;242;180;107;108;82;1.0;1.0;1.0;419162;-80.813835;-1000.0;399.0;244;242;180;107;108;82;1.0;1.0;1.0;419412;-80.50665;-1020.0;884.0;145.70293;11457.236;0.4890324204728656;-0.9389508072801704;128.39362;23.984156;30.48107089996338;295.35621643066406;494.5024;198.12687301635742;470.51825;94.52424;78.715034;93.95116;0.7346351;0.7319324535176522;13700973000.0;180.79430497401663
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;98;96;74;1.0;1.0;1.0;302839;-20.402323;-972.0;258.0;244;242;180;98;96;74;1.0;1.0;1.0;302839;-20.402323;-972.0;258.0;116.60048;8337.732;0.780248258319948;-0.4895844739051918;83.22588;23.993696;29.551782608032227;251.65951843261718;482.92963;156.93566131591797;458.93594;79.3495;64.0639;76.65412;0.7831116;0.7008744971909476;6642290000.0;148.0993049910527
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357766;-48.55815;-972.0;395.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;132.08307;10031.704;0.616689874467924;-0.7622872667234888;106.035194;23.993696;30.032686233520508;274.521484375;491.03217;180.12824249267578;467.03848;88.03317;72.54634;86.611855;0.7582985;0.7218181594166135;9830567000.0;165.76382102172101
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;103;104;78;1.0;1.0;1.0;357810;-48.48788;-972.0;722.0;244;242;180;1.0;1.0;1.0;-358.21228;-1123.0;2661.0;244;242;180;107;108;82;1.0;1.0;1.0;418166;-81.9877;-1000.0;400.0;244;242;180;107;108;82;1.0;1.0;1.0;418401;-81.69364;-1019.0;877.0;146.09787;11468.275;0.48278039584167404;-0.9451483300560373;129.3468;23.993696;30.46924877166748;295.5709533691406;495.2258;198.51879501342773;471.23212;94.58096;78.79327;94.046715;0.733002;0.7317955858506828;13721227000.0;181.14323502810515
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;99;96;75;1.0;1.0;1.0;308650;-21.172535;-970.0;259.0;244;242;180;99;96;75;1.0;1.0;1.0;308650;-21.172535;-970.0;259.0;116.72017;8379.556;0.7820390110298631;-0.4895211462556186;83.10681;23.950119;29.60273857116699;252.24803619384767;483.443;157.1887435913086;459.49286;79.54473;64.20478;76.80972;0.78426814;0.701294814289161;6791272400.0;148.3345901993298
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362771;-48.08176;-970.0;399.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;131.52846;10010.011;0.625934949562555;-0.7506021623743862;104.8028;23.950119;30.059436798095703;274.1452941894531;491.40668;179.5008773803711;467.45654;87.89974;72.37136;86.397514;0.7606722;0.721732453187779;9907182000.0;165.25658735726
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.5;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;103;104;79;1.0;1.0;1.0;362811;-48.019226;-970.0;662.0;244;242;180;1.0;1.0;1.0;-358.51117;-1102.0;2611.0;244;242;180;107;108;83;1.0;1.0;1.0;421822;-80.24965;-1000.0;400.0;244;242;180;107;108;83;1.0;1.0;1.0;422058;-79.96331;-1020.0;870.0;144.99261;11419.584;0.497531375957697;-0.9311623710964634;126.826584;23.950119;30.471745872497557;294.71836242675784;495.58698;197.52034378051758;471.63684;94.36089;78.55021;93.73502;0.73702;0.7325120383878225;13684934000.0;180.11784179562548
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.25;0.75;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;98;96;74;1.0;1.0;1.0;304160;-17.807108;-961.0;252.0;244;242;180;98;96;74;1.0;1.0;1.0;304160;-17.807108;-961.0;252.0;115.55729;8248.427;0.7968079740638271;-0.4593827685697853;81.58443;23.945303;29.583849716186524;250.5294326782227;483.55368;155.18480110168457;459.60837;78.80916;63.457367;75.97361;0.78593785;0.6989403015088984;6570439000.0;146.9759072320382
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.25;0.75;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;103;104;78;1.0;1.0;1.0;358908;-45.63313;-971.0;387.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;130.94365;9952.777;0.6328234948449505;-0.7409195410348155;103.82272;23.945303;30.051272773742674;273.2189117431641;491.2873;178.758620262146;467.34198;87.6084;72.06981;86.050514;0.761882;0.7211218488068213;9726054000.0;164.61779409523305
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.25;0.75;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;103;104;78;1.0;1.0;1.0;358954;-45.560852;-971.0;709.0;244;242;180;1.0;1.0;1.0;-358.80957;-1120.0;2670.0;244;242;180;107;108;82;1.0;1.0;1.0;419376;-79.1324;-1000.0;399.0;244;242;180;107;108;82;1.0;1.0;1.0;419618;-78.8387;-1020.0;882.0;145.02982;11421.267;0.4976270840584736;-0.9307107553965674;126.84091;23.945303;30.4742431640625;294.74952697753906;495.28494;197.50078773498535;471.33963;94.364265;78.54268;93.73388;0.7368852;0.7322379653296802;13610813000.0;180.15248374943695
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.5;0.0;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;98;96;74;1.0;1.0;1.0;303001;-18.948746;-968.0;249.0;244;242;180;98;96;74;1.0;1.0;1.0;303001;-18.948746;-968.0;249.0;115.92242;8279.207;0.7902055806690513;-0.47426081539566356;82.14605;23.963919;29.565628051757812;251.02207946777344;481.6072;155.8049545288086;457.64328;79.00374;63.682987;76.21605;0.78492284;0.6996094257583316;6580337700.0;147.36761634031828
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.5;0.0;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;103;105;78;1.0;1.0;1.0;358209;-46.969944;-968.0;397.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;131.50162;9994.035;0.6250258603678609;-0.7519984053713635;104.84692;23.963919;30.048529052734374;273.92835693359376;492.84933;179.48010635375977;468.8854;87.83074;72.31984;86.33741;0.76022005;0.7215404697876994;9774345000.0;165.18689511326622
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.5;0.0;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;103;105;78;1.0;1.0;1.0;358254;-46.89779;-968.0;725.0;244;242;180;1.0;1.0;1.0;-358.2065;-1146.0;2732.0;244;242;180;107;109;82;1.0;1.0;1.0;419094;-80.56867;-1000.0;397.0;244;242;180;107;109;82;1.0;1.0;1.0;419334;-80.26328;-1024.0;871.0;145.68213;11460.671;0.4897807605881029;-0.9378970181431776;128.27542;23.963919;30.492927169799806;295.2622253417969;494.95282;198.18493270874023;470.9889;94.538;78.72592;93.960785;0.73485005;0.7320876807079764;13697648000.0;180.78703121480132
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.5;0.25;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;98;96;74;1.0;1.0;1.0;302610;-20.510647;-975.0;258.0;244;242;180;98;96;74;1.0;1.0;1.0;302610;-20.510647;-975.0;258.0;116.54452;8334.208;0.7805958478597718;-0.4912709079530324;83.10332;23.970167;29.55394744873047;251.71927490234376;481.2157;156.8416624069214;457.24554;79.33332;64.04883;76.62601;0.78332204;0.7007458084214143;6632253000.0;148.04334942914946
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.5;0.25;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;103;105;78;1.0;1.0;1.0;357611;-48.404312;-975.0;398.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;132.03494;10026.449;0.6169447607158633;-0.7623264754053456;105.894844;23.970167;30.037702560424805;274.4873046875;490.55402;180.14925575256348;466.58386;88.012276;72.53416;86.58789;0.7583762;0.7219405544261046;9819881000.0;165.70960738878654
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;2.0;0.0;0.5;0.25;1.0;GTV-1_grow2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;103;105;78;1.0;1.0;1.0;357653;-48.337646;-975.0;682.0;244;242;180;1.0;1.0;1.0;-358.50415;-1133.0;2760.0;244;242;180;107;109;82;1.0;1.0;1.0;418108;-81.82567;-1000.0;400.0;244;242;180;107;109;82;1.0;1.0;1.0;418345;-81.519356;-1023.0;864.0;146.0787;11467.525;0.4832948010346641;-0.9436100121826105;129.30673;23.970167;30.47817840576172;295.4427459716797;495.46332;198.47814846038818;471.49316;94.576126;78.78938;94.04072;0.73307425;0.7318190572434765;13716664000.0;181.12567484567876
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;-2.0;0.0;0.5;0.5;1.0;GTV-1_shrink2.0;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.80136;-1124.0;2745.0;244;242;180;103;105;79;1.0;1.0;1.0;362856;-48.002853;-974.0;691.0;244;242;180;103;105;79;1.0;1.0;1.0;362856;-48.002853;-974.0;691.0;244;242;180;1.0;1.0;1.0;-358.80136;-1124.0;2745.0;244;242;180;99;96;75;1.0;1.0;1.0;308532;-21.123909;-974.0;257.0;244;242;180;99;96;75;1.0;1.0;1.0;308532;-21.123909;-974.0;257.0;116.63865;8365.859;0.7815023258295947;-0.49322246635469424;83.030304;23.965803;29.59766426086426;252.15205841064457;483.36682;157.0838918685913;459.40103;79.485664;64.162346;76.74737;0.7841747;0.7011443612491117;6778583000.0;148.22428126292237
phantom;;4.B;CT;4.B;-1.0;0;15.0;-1;0.0;0.0;0.5;0.5;1.0;GTV-1;204;201;60;0.97699999809265;0.97699999809265;3.0;-266.4704;-1000.0;3065.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;204;201;60;100;99;26;0.97699999809265;0.97699999809265;3.0;125256;-46.88272;-1000.0;723.0;244;242;180;1.0;1.0;1.0;-358.80136;-1124.0;2745.0;244;242;180;103;105;79;1.0;1.0;1.0;362856;-48.002853;-974.0;691.0;244;242;180;103;105;79;1.0;1.0;1.0;362856;-48.002853;-974.0;691.0;244;242;180;1.0;1.0;1.0;-358.80136;-1124.0;2745.0;244;242;180;103;105;79;1.0;1.0;1.0;362813;-48.070175;-974.0;398.0;244;242;180;103;105;79;1.0;1.0;1.0;362856;-48.002853;-974.0;691.0;131.51372;10006.699;0.6256529992698969;-0.751703614884637;104.7306;23.965803;30.05553436279297;274.12342529296876;491.0035;179.60710906982422;467.03772;87.88745;72.366684;86.38546;0.7606316;0.7219357777753586;9905723000.0;165.23486056988654
